data,company,n,delta,Lat,Lon
2017-06-28,EGAL SRL,13,0,45.5962,9.01754
2017-06-29,LASERGRAF SRL,25,0,45.6851,8.93814
2017-06-29,MADEBLACK SRL,40,0,45.6508,9.84802
2017-06-29,XIA JINGYE,20,0,45.6158,9.08152
2017-06-29,EGAL SRL,11,0,45.5962,9.01754
2017-06-29,ROSLER ITALIANA SRL,1,27,45.5897,9.33595
2017-06-30,LASERGRAF SRL,57,0,45.6851,8.93814
2017-06-30,MADEBLACK SRL,64,0,45.6508,9.84802
2017-06-30,XIA JINGYE,23,0,45.6158,9.08152
2017-06-30,EGAL SRL,19,0,45.5962,9.01754
2017-06-30,GESM SPA FASHION FACTORY,3,0,45.5846,10.4382
2017-07-03,LASERGRAF SRL,79,3,45.6851,8.93814
2017-07-03,MADEBLACK SRL,52,0,45.6508,9.84802
2017-07-03,XIA JINGYE,46,0,45.6158,9.08152
2017-07-03,EGAL SRL,7,0,45.5962,9.01754
2017-07-04,LASERGRAF SRL,55,0,45.6851,8.93814
2017-07-04,MADEBLACK SRL,39,0,45.6508,9.84802
2017-07-04,XIA JINGYE,16,0,45.6158,9.08152
2017-07-04,EGAL SRL,13,0,45.5962,9.01754
